event_id,user_id,firm_id,event_type,event_timestamp,session_id
E004287,U0205,F003,open_engagement,2026-01-23 07:28:31,SU0205_192
E004288,U0205,F003,open_engagement,2026-02-04 06:42:29,SU0205_204
E004289,U0205,F003,review_workpaper,2025-07-18 13:12:35,SU0205_3
E004290,U0205,F003,open_engagement,2025-07-20 02:41:04,SU0205_5
E004291,U0205,F003,open_engagement,2026-01-14 01:05:34,SU0205_183
E004292,U0205,F003,upload_workpaper,2026-04-25 04:11:38,SU0205_284
E004293,U0205,F003,review_workpaper,2025-09-25 10:34:46,SU0205_72
E004294,U0205,F003,open_engagement,2026-02-25 07:04:40,SU0205_225
E004295,U0205,F003,invite_teammate,2026-06-03 21:19:27,SU0205_323
E004296,U0205,F003,open_engagement,2026-01-15 01:35:54,SU0205_184
E004297,U0205,F003,review_workpaper,2025-07-30 07:14:59,SU0205_15
E004298,U0205,F003,export_report,2025-10-24 10:20:37,SU0205_101
E004299,U0205,F003,review_workpaper,2025-10-12 07:58:17,SU0205_89
E004300,U0205,F003,upload_workpaper,2025-11-26 06:20:43,SU0205_134
E004301,U0205,F003,export_report,2026-01-04 20:11:20,SU0205_173
E004302,U0205,F003,invite_teammate,2025-11-17 06:30:01,SU0205_125
E004303,U0205,F003,login,2025-10-23 00:46:57,SU0205_100
E004304,U0205,F003,review_workpaper,2025-10-13 09:31:53,SU0205_90
E004305,U0205,F003,upload_workpaper,2025-09-04 00:45:51,SU0205_51
E004306,U0205,F003,invite_teammate,2026-06-26 04:59:48,SU0205_346
E004307,U0205,F003,export_report,2026-01-25 23:50:35,SU0205_194
E004308,U0205,F003,invite_teammate,2025-09-09 12:19:12,SU0205_56
E004309,U0205,F003,review_workpaper,2025-10-30 11:06:26,SU0205_107
E004310,U0205,F003,open_engagement,2026-03-05 08:44:36,SU0205_233
E004311,U0205,F003,review_workpaper,2026-01-20 13:33:24,SU0205_189
E004312,U0205,F003,login,2026-06-18 06:14:20,SU0205_338
E004313,U0205,F003,review_workpaper,2026-04-10 22:41:24,SU0205_269
E004314,U0205,F003,export_report,2026-02-22 02:22:49,SU0205_222
E004315,U0205,F003,export_report,2025-09-13 05:15:31,SU0205_60
E004316,U0205,F003,review_workpaper,2025-09-19 06:54:16,SU0205_66
E004317,U0205,F003,export_report,2025-10-21 19:23:23,SU0205_98
E004318,U0205,F003,open_engagement,2026-01-24 13:37:34,SU0205_193
E004319,U0205,F003,invite_teammate,2025-12-24 21:49:44,SU0205_162
E004320,U0205,F003,review_workpaper,2026-02-19 23:09:40,SU0205_219
E004321,U0205,F003,open_engagement,2025-11-17 01:40:54,SU0205_125
E004322,U0206,F014,invite_teammate,2026-05-11 06:53:05,SU0206_75
E004323,U0206,F014,open_engagement,2026-06-14 19:29:44,SU0206_109
E004324,U0206,F014,upload_workpaper,2026-04-03 05:24:32,SU0206_37
E004325,U0206,F014,review_workpaper,2026-04-07 08:59:57,SU0206_41
E004326,U0206,F014,invite_teammate,2026-03-03 22:55:04,SU0206_6
E004327,U0209,F010,invite_teammate,2026-04-06 00:21:08,SU0209_39
E004328,U0209,F010,open_engagement,2026-04-30 23:59:16,SU0209_63
E004329,U0209,F010,invite_teammate,2026-06-12 12:54:46,SU0209_106
E004330,U0209,F010,upload_workpaper,2026-04-10 08:12:35,SU0209_43
E004331,U0209,F010,review_workpaper,2026-04-20 15:29:59,SU0209_53
E004332,U0210,F024,invite_teammate,2025-07-12 19:34:24,SU0210_48
E004333,U0210,F024,login,2025-06-13 11:52:19,SU0210_19
E004334,U0210,F024,login,2025-07-01 00:50:46,SU0210_37
E004335,U0210,F024,open_engagement,2025-06-30 01:10:21,SU0210_36
E004336,U0210,F024,login,2025-07-23 05:03:56,SU0210_59
E004337,U0211,F009,export_report,2026-03-09 22:55:54,SU0211_36
E004338,U0211,F009,open_engagement,2026-03-24 21:57:16,SU0211_51
E004339,U0211,F009,login,2026-03-11 20:53:39,SU0211_38
E004340,U0211,F009,invite_teammate,2026-02-26 13:53:00,SU0211_25
E004341,U0211,F009,export_report,2026-02-14 14:13:21,SU0211_13
E004342,U0211,F009,login,2026-02-05 19:27:36,SU0211_4
E004343,U0211,F009,open_engagement,2026-02-25 06:51:25,SU0211_24
E004344,U0211,F009,upload_workpaper,2026-03-03 03:57:19,SU0211_30
E004345,U0211,F009,review_workpaper,2026-02-22 20:44:07,SU0211_21
E004346,U0211,F009,login,2026-03-01 23:15:55,SU0211_28
E004347,U0211,F009,open_engagement,2026-02-20 03:23:41,SU0211_19
E004348,U0211,F009,export_report,2026-02-11 03:47:52,SU0211_10
E004349,U0211,F009,login,2026-03-16 20:07:50,SU0211_43
E004350,U0211,F009,login,2026-02-12 01:10:02,SU0211_11
E004351,U0211,F009,review_workpaper,2026-03-25 21:58:04,SU0211_52
E004352,U0211,F009,open_engagement,2026-03-04 00:58:37,SU0211_31
E004353,U0211,F009,upload_workpaper,2026-02-12 07:14:43,SU0211_11
E004354,U0211,F009,export_report,2026-02-05 14:02:59,SU0211_4
E004355,U0211,F009,open_engagement,2026-02-19 07:29:46,SU0211_18
E004356,U0211,F009,export_report,2026-02-15 10:35:55,SU0211_14
E004357,U0212,F006,review_workpaper,2025-05-15 16:33:13,SU0212_35
E004358,U0212,F006,review_workpaper,2025-05-09 13:25:19,SU0212_29
E004359,U0212,F006,invite_teammate,2025-12-31 00:24:07,SU0212_265
E004360,U0212,F006,upload_workpaper,2025-07-06 11:53:50,SU0212_87
E004361,U0212,F006,review_workpaper,2026-06-24 14:57:32,SU0212_440
E004362,U0212,F006,login,2025-10-27 05:43:02,SU0212_200
E004363,U0212,F006,upload_workpaper,2025-06-05 04:42:06,SU0212_56
E004364,U0212,F006,open_engagement,2026-01-09 15:14:02,SU0212_274
E004365,U0212,F006,review_workpaper,2025-12-10 02:30:12,SU0212_244
E004366,U0212,F006,upload_workpaper,2025-10-26 07:31:03,SU0212_199
E004367,U0212,F006,login,2025-06-15 07:29:18,SU0212_66
E004368,U0212,F006,invite_teammate,2025-09-15 15:44:09,SU0212_158
E004369,U0212,F006,export_report,2026-06-02 17:17:10,SU0212_418
E004370,U0212,F006,export_report,2025-06-30 21:58:49,SU0212_81
E004371,U0212,F006,login,2026-01-29 11:17:53,SU0212_294
E004372,U0212,F006,login,2026-02-04 07:23:24,SU0212_300
E004373,U0212,F006,export_report,2025-12-23 16:42:36,SU0212_257
E004374,U0212,F006,invite_teammate,2025-08-29 07:20:37,SU0212_141
E004375,U0212,F006,upload_workpaper,2025-04-13 05:11:42,SU0212_3
E004376,U0212,F006,export_report,2025-11-24 02:19:44,SU0212_228
E004377,U0213,F015,open_engagement,2026-06-29 08:59:13,SU0213_77
E004378,U0213,F015,invite_teammate,2026-06-19 11:58:28,SU0213_67
E004379,U0213,F015,invite_teammate,2026-06-24 17:52:30,SU0213_72
E004380,U0213,F015,review_workpaper,2026-06-10 16:50:46,SU0213_58
E004381,U0213,F015,review_workpaper,2026-06-25 01:25:22,SU0213_73
E004382,U0213,F015,login,2026-04-24 10:28:57,SU0213_11
E004383,U0213,F015,export_report,2026-06-10 12:37:33,SU0213_58
E004384,U0213,F015,upload_workpaper,2026-05-21 14:14:20,SU0213_38
E004385,U0213,F015,invite_teammate,2026-06-05 09:04:14,SU0213_53
E004386,U0213,F015,invite_teammate,2026-05-05 22:29:27,SU0213_22
E004387,U0213,F015,review_workpaper,2026-06-07 16:40:08,SU0213_55
E004388,U0213,F015,export_report,2026-06-01 23:59:46,SU0213_49
E004389,U0213,F015,invite_teammate,2026-05-06 20:42:09,SU0213_23
E004390,U0213,F015,upload_workpaper,2026-04-25 14:19:43,SU0213_12
E004391,U0213,F015,review_workpaper,2026-04-18 08:43:37,SU0213_5
E004392,U0213,F015,upload_workpaper,2026-05-03 09:58:04,SU0213_20
E004393,U0213,F015,export_report,2026-06-20 10:37:38,SU0213_68
E004394,U0213,F015,invite_teammate,2026-04-21 07:54:36,SU0213_8
E004395,U0213,F015,open_engagement,2026-06-15 14:58:27,SU0213_63
E004396,U0214,F002,export_report,2026-06-13 04:24:49,SU0214_283
E004397,U0214,F002,invite_teammate,2026-03-10 02:47:11,SU0214_188
E004398,U0214,F002,invite_teammate,2025-10-26 18:21:52,SU0214_53
E004399,U0214,F002,login,2026-02-16 14:55:52,SU0214_166
E004400,U0214,F002,invite_teammate,2026-04-21 06:00:05,SU0214_230
E004401,U0214,F002,invite_teammate,2026-01-10 07:33:00,SU0214_129
E004402,U0214,F002,upload_workpaper,2026-05-20 01:37:30,SU0214_259
E004403,U0214,F002,open_engagement,2026-04-27 00:58:21,SU0214_236
E004404,U0214,F002,upload_workpaper,2025-10-10 23:15:37,SU0214_37
E004405,U0214,F002,upload_workpaper,2026-04-27 13:52:38,SU0214_236
E004406,U0214,F002,review_workpaper,2026-02-25 14:32:22,SU0214_175
E004407,U0214,F002,login,2025-12-11 14:26:32,SU0214_99
E004408,U0214,F002,upload_workpaper,2025-09-22 00:23:27,SU0214_19
E004409,U0214,F002,export_report,2026-01-09 04:10:31,SU0214_128
E004410,U0214,F002,export_report,2025-11-11 11:54:35,SU0214_69
E004411,U0214,F002,invite_teammate,2026-04-28 17:38:58,SU0214_237
E004412,U0214,F002,review_workpaper,2026-04-27 02:29:03,SU0214_236
E004413,U0214,F002,login,2025-10-15 19:58:03,SU0214_42
E004414,U0214,F002,login,2026-01-05 15:56:13,SU0214_124
E004415,U0214,F002,invite_teammate,2025-11-13 17:08:27,SU0214_71
E004416,U0214,F002,export_report,2026-01-23 05:52:30,SU0214_142
E004417,U0214,F002,open_engagement,2025-11-29 00:39:27,SU0214_87
E004418,U0214,F002,review_workpaper,2025-10-24 06:27:10,SU0214_51
E004419,U0214,F002,invite_teammate,2026-01-31 04:31:12,SU0214_150
E004420,U0214,F002,review_workpaper,2026-06-03 14:13:49,SU0214_273
E004421,U0214,F002,export_report,2025-11-28 02:49:29,SU0214_86
E004422,U0214,F002,export_report,2025-09-08 09:56:55,SU0214_5
E004423,U0214,F002,open_engagement,2025-11-20 16:02:37,SU0214_78
E004424,U0214,F002,open_engagement,2026-03-05 06:28:42,SU0214_183
E004425,U0214,F002,login,2025-12-22 01:15:14,SU0214_110
E004426,U0214,F002,review_workpaper,2026-06-02 07:52:13,SU0214_272
E004427,U0214,F002,review_workpaper,2026-04-17 01:44:19,SU0214_226
E004428,U0214,F002,export_report,2026-05-28 23:20:18,SU0214_267
E004429,U0214,F002,login,2025-10-25 14:13:19,SU0214_52
E004430,U0214,F002,invite_teammate,2026-02-07 16:09:54,SU0214_157
E004431,U0214,F002,review_workpaper,2025-09-29 21:46:47,SU0214_26
E004432,U0214,F002,login,2025-09-05 01:46:18,SU0214_2
E004433,U0214,F002,login,2026-03-15 07:20:42,SU0214_193
E004434,U0214,F002,export_report,2026-01-08 13:38:25,SU0214_127
E004435,U0214,F002,login,2026-01-03 07:16:52,SU0214_122
E004436,U0214,F002,open_engagement,2025-10-19 00:35:02,SU0214_46
E004437,U0214,F002,open_engagement,2026-04-06 01:01:02,SU0214_215
E004438,U0214,F002,upload_workpaper,2025-09-10 12:16:26,SU0214_7
E004439,U0214,F002,export_report,2025-12-10 02:18:00,SU0214_98
E004440,U0214,F002,invite_teammate,2025-12-24 03:31:01,SU0214_112
E004441,U0214,F002,upload_workpaper,2025-11-27 06:04:55,SU0214_85
E004442,U0214,F002,open_engagement,2025-09-25 15:08:04,SU0214_22
E004443,U0214,F002,upload_workpaper,2026-05-23 03:55:14,SU0214_262
E004444,U0214,F002,export_report,2026-02-17 11:44:54,SU0214_167
E004445,U0214,F002,export_report,2026-06-17 22:49:14,SU0214_287
E004446,U0214,F002,login,2025-12-09 22:44:37,SU0214_97
E004447,U0214,F002,review_workpaper,2025-12-18 19:43:22,SU0214_106
E004448,U0214,F002,login,2026-03-24 15:34:43,SU0214_202
E004449,U0214,F002,export_report,2025-11-03 08:27:42,SU0214_61
E004450,U0214,F002,open_engagement,2025-12-21 03:51:18,SU0214_109
E004451,U0214,F002,invite_teammate,2026-03-04 11:46:24,SU0214_182
E004452,U0214,F002,open_engagement,2025-11-30 00:32:45,SU0214_88
E004453,U0214,F002,login,2026-03-27 23:48:40,SU0214_205
E004454,U0214,F002,invite_teammate,2026-02-11 00:26:10,SU0214_161
E004455,U0214,F002,export_report,2026-03-21 07:44:47,SU0214_199
E004456,U0215,F023,export_report,2026-06-24 23:57:20,SU0215_0
E004457,U0215,F023,invite_teammate,2026-06-29 22:42:57,SU0215_5
E004458,U0215,F023,invite_teammate,2026-06-26 01:35:59,SU0215_2
E004459,U0215,F023,open_engagement,2026-06-24 07:57:27,SU0215_0
E004460,U0215,F023,export_report,2026-06-27 10:58:42,SU0215_3
E004461,U0215,F023,upload_workpaper,2026-06-27 03:42:24,SU0215_3
E004462,U0215,F023,export_report,2026-06-29 19:31:18,SU0215_5
E004463,U0215,F023,invite_teammate,2026-06-25 09:10:22,SU0215_1
E004464,U0215,F023,export_report,2026-06-24 21:50:25,SU0215_0
E004465,U0215,F023,login,2026-06-26 22:58:09,SU0215_2
E004466,U0215,F023,upload_workpaper,2026-06-29 14:08:50,SU0215_5
E004467,U0215,F023,review_workpaper,2026-06-29 04:50:23,SU0215_5
E004468,U0215,F023,login,2026-06-26 06:23:00,SU0215_2
E004469,U0215,F023,review_workpaper,2026-06-29 11:34:36,SU0215_5
E004470,U0215,F023,open_engagement,2026-06-24 12:12:02,SU0215_0
E004471,U0215,F023,review_workpaper,2026-06-24 22:09:21,SU0215_0
E004472,U0215,F023,export_report,2026-06-28 16:20:39,SU0215_4
E004473,U0215,F023,review_workpaper,2026-06-27 18:36:21,SU0215_3
E004474,U0215,F023,invite_teammate,2026-06-29 08:27:44,SU0215_5
E004475,U0215,F023,login,2026-06-28 21:23:20,SU0215_4
E004476,U0215,F023,login,2026-06-29 00:29:02,SU0215_5
E004477,U0215,F023,review_workpaper,2026-06-25 00:46:20,SU0215_1
E004478,U0215,F023,login,2026-06-28 04:31:00,SU0215_4
E004479,U0215,F023,invite_teammate,2026-06-26 08:36:24,SU0215_2
E004480,U0215,F023,login,2026-06-29 15:36:04,SU0215_5
E004481,U0215,F023,review_workpaper,2026-06-28 02:53:25,SU0215_4
E004482,U0215,F023,upload_workpaper,2026-06-24 05:00:29,SU0215_0
E004483,U0215,F023,upload_workpaper,2026-06-26 18:09:29,SU0215_2
E004484,U0215,F023,open_engagement,2026-06-26 07:21:18,SU0215_2
E004485,U0215,F023,login,2026-06-25 13:40:50,SU0215_1
E004486,U0215,F023,review_workpaper,2026-06-25 23:22:33,SU0215_1
E004487,U0215,F023,login,2026-06-24 08:40:03,SU0215_0
E004488,U0215,F023,export_report,2026-06-29 21:46:30,SU0215_5
E004489,U0215,F023,invite_teammate,2026-06-27 11:58:02,SU0215_3
E004490,U0215,F023,login,2026-06-25 10:07:34,SU0215_1
E004491,U0215,F023,login,2026-06-26 23:25:58,SU0215_2
E004492,U0215,F023,upload_workpaper,2026-06-28 15:06:20,SU0215_4
E004493,U0215,F023,invite_teammate,2026-06-29 10:30:08,SU0215_5
E004494,U0215,F023,review_workpaper,2026-06-25 12:03:40,SU0215_1
E004495,U0215,F023,login,2026-06-26 08:49:12,SU0215_2
E004496,U0215,F023,upload_workpaper,2026-06-25 19:38:08,SU0215_1
E004497,U0215,F023,open_engagement,2026-06-24 09:02:30,SU0215_0
E004498,U0215,F023,invite_teammate,2026-06-28 13:53:22,SU0215_4
E004499,U0215,F023,upload_workpaper,2026-06-28 11:42:37,SU0215_4
E004500,U0215,F023,upload_workpaper,2026-06-25 16:06:21,SU0215_1
E004501,U0215,F023,upload_workpaper,2026-06-29 00:13:12,SU0215_5
E004502,U0215,F023,login,2026-06-24 17:54:00,SU0215_0
E004503,U0215,F023,login,2026-06-24 07:00:26,SU0215_0
E004504,U0215,F023,open_engagement,2026-06-24 23:05:47,SU0215_0
E004505,U0215,F023,export_report,2026-06-25 07:26:07,SU0215_1
E004506,U0215,F023,export_report,2026-06-25 03:20:27,SU0215_1
E004507,U0215,F023,export_report,2026-06-25 21:34:37,SU0215_1
E004508,U0216,F008,invite_teammate,2026-01-22 08:36:13,SU0216_104
E004509,U0216,F008,invite_teammate,2026-06-26 02:50:45,SU0216_259
E004510,U0216,F008,open_engagement,2026-05-16 17:00:20,SU0216_218
E004511,U0216,F008,invite_teammate,2026-03-18 05:58:36,SU0216_159
E004512,U0216,F008,export_report,2026-01-19 08:55:02,SU0216_101
E004513,U0216,F008,export_report,2026-05-15 06:25:25,SU0216_217
E004514,U0216,F008,upload_workpaper,2026-02-14 11:02:08,SU0216_127
E004515,U0216,F008,invite_teammate,2026-03-05 20:59:12,SU0216_146
E004516,U0216,F008,login,2026-05-27 23:08:29,SU0216_229
E004517,U0216,F008,login,2026-01-21 09:53:53,SU0216_103
E004518,U0216,F008,upload_workpaper,2026-06-13 02:54:47,SU0216_246
E004519,U0216,F008,upload_workpaper,2026-04-12 14:29:58,SU0216_184
E004520,U0216,F008,upload_workpaper,2026-04-21 06:06:29,SU0216_193
E004521,U0216,F008,login,2026-06-08 16:04:12,SU0216_241
E004522,U0216,F008,export_report,2026-05-14 18:23:49,SU0216_216
E004523,U0216,F008,upload_workpaper,2026-05-19 05:40:31,SU0216_221
E004524,U0216,F008,open_engagement,2026-06-13 00:43:16,SU0216_246
E004525,U0216,F008,upload_workpaper,2026-04-23 15:33:39,SU0216_195
E004526,U0216,F008,review_workpaper,2025-11-21 10:55:51,SU0216_42
E004527,U0216,F008,upload_workpaper,2025-12-27 20:07:43,SU0216_78
E004528,U0216,F008,login,2026-01-07 09:22:03,SU0216_89
E004529,U0216,F008,invite_teammate,2026-04-22 16:52:51,SU0216_194
E004530,U0216,F008,upload_workpaper,2026-03-15 16:30:54,SU0216_156
E004531,U0216,F008,invite_teammate,2026-03-04 13:39:31,SU0216_145
E004532,U0216,F008,review_workpaper,2026-06-13 02:37:09,SU0216_246
E004533,U0216,F008,open_engagement,2026-03-29 04:58:31,SU0216_170
E004534,U0216,F008,invite_teammate,2026-06-07 07:07:32,SU0216_240
E004535,U0216,F008,export_report,2025-12-28 06:54:14,SU0216_79
E004536,U0216,F008,upload_workpaper,2025-10-12 00:28:02,SU0216_2
E004537,U0216,F008,review_workpaper,2026-06-23 13:37:34,SU0216_256
E004538,U0216,F008,review_workpaper,2026-06-18 14:43:45,SU0216_251
E004539,U0216,F008,invite_teammate,2026-05-10 14:22:07,SU0216_212
E004540,U0216,F008,open_engagement,2026-04-19 13:58:56,SU0216_191
E004541,U0216,F008,login,2026-06-17 11:12:25,SU0216_250
E004542,U0216,F008,upload_workpaper,2025-11-15 14:53:00,SU0216_36
E004543,U0216,F008,review_workpaper,2025-10-29 04:31:55,SU0216_19
E004544,U0216,F008,open_engagement,2026-04-25 20:35:35,SU0216_197
E004545,U0216,F008,export_report,2026-01-01 07:04:17,SU0216_83
E004546,U0216,F008,review_workpaper,2026-05-21 09:17:37,SU0216_223
E004547,U0216,F008,open_engagement,2026-04-06 18:33:15,SU0216_178
E004548,U0216,F008,login,2026-06-17 23:07:08,SU0216_250
E004549,U0216,F008,login,2026-04-16 02:06:03,SU0216_188
E004550,U0216,F008,review_workpaper,2026-04-25 15:26:19,SU0216_197
E004551,U0216,F008,review_workpaper,2026-02-13 08:49:25,SU0216_126
E004552,U0216,F008,invite_teammate,2026-06-11 01:15:22,SU0216_244
E004553,U0216,F008,upload_workpaper,2026-04-13 22:58:20,SU0216_185
E004554,U0216,F008,open_engagement,2025-10-24 23:29:45,SU0216_14
E004555,U0216,F008,review_workpaper,2025-12-24 09:30:53,SU0216_75
E004556,U0216,F008,upload_workpaper,2026-05-31 05:21:55,SU0216_233
E004557,U0216,F008,invite_teammate,2026-02-17 09:00:29,SU0216_130
E004558,U0216,F008,upload_workpaper,2025-12-31 00:26:57,SU0216_82
E004559,U0216,F008,review_workpaper,2025-12-08 03:21:38,SU0216_59
E004560,U0216,F008,login,2026-04-24 14:28:42,SU0216_196
E004561,U0216,F008,open_engagement,2025-11-20 18:52:45,SU0216_41
E004562,U0216,F008,open_engagement,2026-01-14 15:23:56,SU0216_96
E004563,U0216,F008,login,2026-01-02 15:32:30,SU0216_84
E004564,U0216,F008,review_workpaper,2026-02-16 11:00:12,SU0216_129
E004565,U0216,F008,open_engagement,2026-06-23 19:24:47,SU0216_256
E004566,U0216,F008,review_workpaper,2026-04-23 21:20:18,SU0216_195
E004567,U0216,F008,invite_teammate,2026-03-16 14:59:10,SU0216_157
E004568,U0217,F007,login,2026-06-01 03:14:08,SU0217_186
E004569,U0217,F007,review_workpaper,2025-12-24 23:09:45,SU0217_27
E004570,U0217,F007,invite_teammate,2026-04-22 12:32:20,SU0217_146
E004571,U0217,F007,export_report,2026-06-23 05:11:45,SU0217_208
E004572,U0217,F007,login,2026-02-03 07:37:42,SU0217_68
E004573,U0218,F021,upload_workpaper,2026-04-23 11:13:03,SU0218_203
E004574,U0218,F021,open_engagement,2025-10-05 06:07:52,SU0218_3
E004575,U0218,F021,invite_teammate,2026-06-10 00:03:26,SU0218_251
E004576,U0218,F021,invite_teammate,2025-11-20 02:32:34,SU0218_49
E004577,U0218,F021,open_engagement,2026-05-03 19:06:47,SU0218_213
E004578,U0218,F021,login,2026-05-03 23:49:49,SU0218_213
E004579,U0218,F021,open_engagement,2026-02-26 15:41:25,SU0218_147
E004580,U0218,F021,review_workpaper,2025-12-28 06:25:21,SU0218_87
E004581,U0218,F021,open_engagement,2026-04-11 06:47:11,SU0218_191
E004582,U0218,F021,upload_workpaper,2025-12-09 07:12:34,SU0218_68
E004583,U0218,F021,upload_workpaper,2026-06-08 06:37:33,SU0218_249
E004584,U0218,F021,export_report,2026-06-16 04:00:49,SU0218_257
E004585,U0218,F021,upload_workpaper,2026-05-20 20:38:49,SU0218_230
E004586,U0218,F021,open_engagement,2026-01-18 06:45:31,SU0218_108
E004587,U0218,F021,upload_workpaper,2026-01-12 02:08:50,SU0218_102
E004588,U0218,F021,login,2026-01-03 06:59:10,SU0218_93
E004589,U0218,F021,upload_workpaper,2026-02-11 14:53:01,SU0218_132
E004590,U0218,F021,review_workpaper,2026-05-15 22:49:20,SU0218_225
E004591,U0218,F021,login,2025-11-26 23:10:18,SU0218_55
E004592,U0218,F021,export_report,2025-12-26 02:54:20,SU0218_85
E004593,U0218,F021,review_workpaper,2026-03-01 03:07:13,SU0218_150
E004594,U0218,F021,open_engagement,2026-04-13 04:32:22,SU0218_193
E004595,U0218,F021,open_engagement,2026-02-20 02:20:23,SU0218_141
E004596,U0218,F021,open_engagement,2026-03-26 01:04:48,SU0218_175
E004597,U0218,F021,review_workpaper,2026-01-30 17:23:58,SU0218_120
E004598,U0218,F021,review_workpaper,2026-06-07 03:40:13,SU0218_248
E004599,U0218,F021,review_workpaper,2025-10-06 02:13:22,SU0218_4
E004600,U0218,F021,login,2026-02-15 00:15:47,SU0218_136
E004601,U0218,F021,invite_teammate,2025-10-23 03:31:33,SU0218_21
E004602,U0218,F021,login,2026-01-18 19:01:03,SU0218_108
E004603,U0218,F021,open_engagement,2025-10-05 13:40:39,SU0218_3
E004604,U0218,F021,invite_teammate,2026-06-25 09:40:43,SU0218_266
E004605,U0218,F021,upload_workpaper,2026-06-07 17:13:47,SU0218_248
E004606,U0218,F021,open_engagement,2026-03-23 22:00:16,SU0218_172
E004607,U0218,F021,export_report,2026-05-09 12:15:12,SU0218_219
E004608,U0218,F021,login,2026-04-09 12:29:27,SU0218_189
E004609,U0218,F021,review_workpaper,2026-03-12 08:43:24,SU0218_161
E004610,U0218,F021,login,2026-04-04 14:30:28,SU0218_184
E004611,U0218,F021,review_workpaper,2026-04-13 22:14:19,SU0218_193
E004612,U0218,F021,invite_teammate,2025-10-31 12:57:45,SU0218_29
E004613,U0218,F021,export_report,2026-03-20 03:38:50,SU0218_169
E004614,U0218,F021,invite_teammate,2025-10-03 16:38:09,SU0218_1
E004615,U0218,F021,export_report,2026-04-25 05:03:21,SU0218_205
E004616,U0218,F021,login,2025-10-15 21:54:53,SU0218_13
E004617,U0218,F021,review_workpaper,2025-12-03 19:19:10,SU0218_62
E004618,U0218,F021,invite_teammate,2026-02-22 09:02:56,SU0218_143
E004619,U0218,F021,export_report,2026-04-08 16:27:13,SU0218_188
E004620,U0218,F021,open_engagement,2026-06-02 18:44:50,SU0218_243
E004621,U0218,F021,open_engagement,2026-05-01 06:50:33,SU0218_211
E004622,U0218,F021,invite_teammate,2025-10-03 23:13:53,SU0218_1
E004623,U0218,F021,review_workpaper,2026-03-15 00:36:19,SU0218_164
E004624,U0218,F021,invite_teammate,2026-04-04 01:39:57,SU0218_184
E004625,U0218,F021,login,2026-03-17 16:10:36,SU0218_166
E004626,U0218,F021,export_report,2026-01-29 22:05:29,SU0218_119
E004627,U0218,F021,login,2026-06-07 14:34:10,SU0218_248
E004628,U0218,F021,open_engagement,2025-11-12 12:40:56,SU0218_41
E004629,U0218,F021,export_report,2026-05-09 17:20:06,SU0218_219
E004630,U0218,F021,invite_teammate,2025-11-22 14:00:44,SU0218_51
E004631,U0218,F021,login,2026-03-01 22:06:23,SU0218_150
E004632,U0218,F021,upload_workpaper,2026-01-09 05:12:44,SU0218_99
E004633,U0219,F003,review_workpaper,2026-06-26 20:49:19,SU0219_448
E004634,U0219,F003,upload_workpaper,2026-05-10 18:22:23,SU0219_401
E004635,U0219,F003,open_engagement,2025-04-20 04:39:19,SU0219_16
E004636,U0219,F003,export_report,2025-12-14 03:10:15,SU0219_254
E004637,U0219,F003,review_workpaper,2025-09-05 19:58:45,SU0219_154
E004638,U0221,F015,upload_workpaper,2026-02-23 06:07:07,SU0221_239
E004639,U0221,F015,open_engagement,2026-02-12 04:12:42,SU0221_228
E004640,U0221,F015,open_engagement,2026-03-02 19:41:06,SU0221_246
E004641,U0221,F015,login,2025-10-30 08:51:37,SU0221_123
E004642,U0221,F015,review_workpaper,2025-10-15 06:12:18,SU0221_108
E004643,U0221,F015,login,2026-06-01 03:15:22,SU0221_337
E004644,U0221,F015,upload_workpaper,2025-08-22 15:50:02,SU0221_54
E004645,U0221,F015,export_report,2025-09-19 11:53:15,SU0221_82
E004646,U0221,F015,export_report,2026-01-11 10:12:27,SU0221_196
E004647,U0221,F015,open_engagement,2025-10-19 09:22:47,SU0221_112
E004648,U0221,F015,export_report,2026-06-04 17:20:29,SU0221_340
E004649,U0221,F015,export_report,2026-06-07 04:28:54,SU0221_343
E004650,U0221,F015,export_report,2026-06-04 04:56:33,SU0221_340
E004651,U0221,F015,upload_workpaper,2026-03-29 23:04:00,SU0221_273
E004652,U0221,F015,export_report,2026-03-07 03:17:34,SU0221_251
E004653,U0221,F015,invite_teammate,2026-06-18 12:07:00,SU0221_354
E004654,U0221,F015,export_report,2025-10-21 20:58:13,SU0221_114
E004655,U0221,F015,export_report,2026-05-02 02:21:16,SU0221_307
E004656,U0221,F015,login,2026-05-24 12:29:47,SU0221_329
E004657,U0221,F015,upload_workpaper,2026-01-08 13:53:43,SU0221_193
E004658,U0221,F015,open_engagement,2026-05-29 23:22:41,SU0221_334
E004659,U0221,F015,login,2026-04-12 15:54:33,SU0221_287
E004660,U0221,F015,review_workpaper,2025-10-26 08:08:21,SU0221_119
E004661,U0221,F015,upload_workpaper,2025-11-08 04:12:43,SU0221_132
E004662,U0221,F015,invite_teammate,2025-11-24 03:11:32,SU0221_148
E004663,U0221,F015,upload_workpaper,2025-08-25 03:14:43,SU0221_57
E004664,U0221,F015,review_workpaper,2025-12-20 21:33:40,SU0221_174
E004665,U0221,F015,review_workpaper,2025-10-03 04:13:38,SU0221_96
E004666,U0221,F015,review_workpaper,2026-04-18 13:23:20,SU0221_293
E004667,U0221,F015,open_engagement,2025-09-02 11:24:34,SU0221_65
